customer_id,region,contract_type,monthly_charges,age,tenure_months,monthly_charges,avg_monthly_usage_gb,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products,autopay_enabled,paperless_billing,premium_support,streaming_bundle,churn_probability,predicted_churn,risk_band,churned,retention_priority,risk_summary,recommended_action
CUST-011030,LATAM,month-to-month,126.55,62,24,126.55,238.12,2,0,1,0,16.27,60.7,-22,12,0,1,1,0,0,0.9807314553688549,1,critical,1,Immediate retention review,Month-to-month commitment; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-003482,APAC,month-to-month,135.44,26,40,135.44,487.34,1,2,1,1,4.19,44.7,44,20,1,0,1,0,0,0.9803154475748579,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; Falling product engagement,Route to retention specialist with offer guardrails and executive outreach review.
CUST-010615,Europe,two-year,118.12,54,5,118.12,449.9,5,3,0,2,6.8,59.9,-1,8,1,0,0,0,0,0.9801490624898387,1,critical,1,Immediate retention review,Billing instability; High support friction; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-005181,APAC,month-to-month,122.21,36,14,122.21,457.59,1,3,1,0,10.58,65.2,5,24,2,0,1,0,1,0.9798551403799798,1,critical,0,Immediate retention review,Month-to-month commitment; Billing instability; Falling product engagement,Route to retention specialist with offer guardrails and executive outreach review.
CUST-014140,APAC,month-to-month,141.22,43,38,141.22,200.35,0,2,0,0,9.1,69.7,-28,4,1,0,0,1,0,0.9797033722278884,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-003934,North America,one-year,117.86,30,17,117.86,189.53,1,1,0,0,7.0,31.0,-5,11,1,0,1,0,0,0.979680314817829,1,critical,1,Immediate retention review,Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-013182,LATAM,month-to-month,97.86,23,33,97.86,115.78,4,2,0,1,16.71,56.8,0,7,5,0,1,0,1,0.9794134550346235,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-013324,LATAM,one-year,119.88,30,19,119.88,277.73,2,1,1,0,6.1,60.0,-22,15,0,0,1,0,0,0.9793812040533462,1,critical,1,Immediate retention review,Falling product engagement; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-000190,North America,month-to-month,76.98,61,25,76.98,174.24,1,2,0,2,16.83,70.3,-4,8,0,0,1,0,0,0.9792681610980847,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-008513,Europe,month-to-month,93.63,45,14,93.63,131.53,3,1,0,2,14.55,60.7,12,7,1,0,1,0,1,0.9789276669123788,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-000678,Europe,month-to-month,101.56,28,13,101.56,216.02,2,1,0,2,6.58,77.9,-21,8,1,0,0,0,1,0.9786853971282891,1,critical,1,Immediate retention review,Month-to-month commitment; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-006461,North America,month-to-month,76.6,27,32,76.6,40.0,2,1,2,0,11.63,75.6,-12,12,3,0,1,0,0,0.9786641056550104,1,critical,1,Immediate retention review,Month-to-month commitment; Recent service disruption; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-002646,LATAM,month-to-month,88.06,60,11,88.06,339.29,2,2,0,1,13.66,74.9,12,11,0,0,1,0,0,0.9786623447451597,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability,Route to retention specialist with offer guardrails and executive outreach review.
CUST-009334,Europe,month-to-month,115.89,58,32,115.89,425.11,3,3,2,0,0.0,38.6,14,7,2,1,1,0,1,0.9785135463973593,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-010532,North America,month-to-month,169.47,48,27,169.47,346.54,0,1,1,0,,56.1,19,14,1,0,1,0,1,0.9781496896146502,1,critical,0,Immediate retention review,Month-to-month commitment,Route to retention specialist with offer guardrails and executive outreach review.
CUST-010778,Europe,month-to-month,111.2,63,28,111.2,317.26,1,5,0,0,6.79,54.7,66,13,1,0,1,0,1,0.9780142624533168,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability,Route to retention specialist with offer guardrails and executive outreach review.
CUST-001948,LATAM,month-to-month,138.83,75,41,138.83,297.74,3,3,0,1,21.77,75.5,18,10,1,0,1,0,0,0.9780095413082749,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-006555,North America,month-to-month,79.17,64,14,79.17,276.08,7,1,2,1,4.0,43.9,23,6,0,1,1,0,0,0.9778925741942288,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction; Recent service disruption,Route to retention specialist with offer guardrails and executive outreach review.
CUST-012944,APAC,month-to-month,84.52,69,39,84.52,383.75,3,3,2,0,10.04,36.9,52,0,0,0,1,0,0,0.9777930316749242,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-012892,APAC,month-to-month,98.28,53,32,98.28,178.06,4,4,0,0,2.48,64.6,44,9,3,0,1,0,1,0.9773371283725769,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-011124,North America,month-to-month,120.81,41,34,120.81,,3,3,2,0,16.14,70.9,47,10,0,0,1,0,0,0.9770911450151706,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-009486,North America,month-to-month,152.38,75,31,152.38,382.96,2,2,1,0,,60.4,10,8,1,0,1,0,0,0.9769150822317197,1,critical,0,Immediate retention review,Month-to-month commitment; Billing instability,Route to retention specialist with offer guardrails and executive outreach review.
CUST-008183,Europe,month-to-month,132.66,62,10,132.66,53.43,2,1,0,2,4.57,60.6,29,12,0,1,1,0,1,0.9768014752083026,1,critical,1,Immediate retention review,Month-to-month commitment,Route to retention specialist with offer guardrails and executive outreach review.
CUST-006069,North America,month-to-month,131.38,52,12,131.38,189.25,0,2,1,0,11.6,56.6,30,5,4,0,0,1,0,0.9767704828955931,1,critical,0,Immediate retention review,Month-to-month commitment; Billing instability,Route to retention specialist with offer guardrails and executive outreach review.
CUST-009030,North America,month-to-month,148.85,51,28,148.85,281.39,2,1,1,0,9.07,58.3,36,11,2,0,1,0,1,0.9766744283455671,1,critical,0,Immediate retention review,Month-to-month commitment,Route to retention specialist with offer guardrails and executive outreach review.
CUST-010092,North America,month-to-month,75.85,31,32,75.85,350.21,4,1,1,1,10.25,38.8,-29,14,0,1,1,0,1,0.9766708533606487,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-004810,Europe,month-to-month,104.31,35,9,104.31,343.74,6,3,1,0,2.12,49.1,51,3,2,0,1,0,1,0.9766032104635531,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-009625,APAC,month-to-month,143.8,51,12,143.8,448.51,3,1,0,0,0.0,55.5,19,21,2,0,1,0,1,0.9764685436839169,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction; Falling product engagement,Route to retention specialist with offer guardrails and executive outreach review.
CUST-000137,LATAM,month-to-month,67.57,59,7,67.57,258.44,5,1,0,1,12.24,44.6,28,4,1,0,0,0,0,0.9763165939830202,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-005930,North America,month-to-month,128.78,62,12,128.78,288.62,1,0,0,0,9.2,54.6,-3,20,1,1,0,0,1,0.9762584617568923,1,critical,0,Immediate retention review,Month-to-month commitment; Falling product engagement; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-012638,APAC,month-to-month,112.27,69,27,112.27,203.03,5,0,1,0,0.03,53.4,10,14,3,0,0,0,1,0.9762380083314004,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-001528,Europe,month-to-month,101.54,58,25,101.54,228.17,6,0,0,1,13.17,62.4,11,7,0,0,1,0,0,0.976197284350945,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-010692,Europe,month-to-month,143.9,60,33,143.9,466.76,4,1,0,0,11.79,48.4,23,4,2,0,1,0,0,0.9760581108503884,1,critical,0,Immediate retention review,Month-to-month commitment; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-008266,LATAM,month-to-month,90.99,26,23,90.99,303.62,2,1,0,0,10.69,55.3,3,17,1,0,1,0,0,0.9757527201714083,1,critical,0,Immediate retention review,Month-to-month commitment; Falling product engagement; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-014110,APAC,month-to-month,100.91,34,4,100.91,376.57,4,0,1,3,12.77,74.2,-34,15,0,1,1,0,0,0.9757484724621456,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction; Falling product engagement,Route to retention specialist with offer guardrails and executive outreach review.
CUST-007634,Europe,month-to-month,150.84,22,61,150.84,466.54,4,2,2,0,6.28,43.3,37,15,5,0,1,0,0,0.9753515405314575,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-000255,North America,month-to-month,102.22,36,10,102.22,407.1,4,4,0,1,4.24,65.6,29,14,3,0,1,0,0,0.9752022413054646,1,critical,0,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-002272,Europe,month-to-month,131.17,23,14,131.17,423.19,4,1,0,0,3.84,69.5,-4,13,1,0,1,0,0,0.9748596115155004,1,critical,0,Immediate retention review,Month-to-month commitment; High support friction; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-002222,Europe,month-to-month,99.76,56,34,99.76,370.33,4,2,2,0,10.59,61.5,24,11,0,0,1,0,0,0.9748515398413536,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; High support friction,Route to retention specialist with offer guardrails and executive outreach review.
CUST-013798,Europe,month-to-month,74.51,73,20,74.51,422.83,1,0,3,0,9.37,39.7,-37,7,1,0,1,0,0,0.9746930783400898,1,critical,1,Immediate retention review,Month-to-month commitment; Recent service disruption; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-007919,LATAM,month-to-month,118.81,51,29,118.81,326.27,1,2,1,0,2.11,88.0,-23,11,2,0,1,0,0,0.9746074652420607,1,critical,1,Immediate retention review,Month-to-month commitment; Billing instability; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-004153,Europe,month-to-month,105.27,70,20,105.27,349.05,2,1,1,1,4.97,71.1,-25,2,1,0,1,0,0,0.9745955258316767,1,critical,1,Immediate retention review,Month-to-month commitment; Weak customer advocacy,Route to retention specialist with offer guardrails and executive outreach review.
CUST-006068,North America,month-to-month,86.66,38,19,86.66,274.46,3,0,2,1,13.85,44.0,-24,1,4,0,1,0,0,0.9744302663139675,1,critical,1,Immediate retention review,Month-to-month commitment; High support friction; Recent service disruption,Route to retention specialist with offer guardrails and executive outreach review.
CUST-014126,LATAM,month-to-month,113.43,37,27,113.43,325.89,4,0,0,1,15.37,54.6,-12,21,2,1,1,0,0,0.9744152795625342,1,critical,0,Immediate retention review,Month-to-month commitment; High support friction; Falling product engagement,Route to retention specialist with offer guardrails and executive outreach review.
CUST-012142,APAC,month-to-month,122.89,66,40,122.89,69.26,2,1,2,1,4.15,63.2,68,13,0,0,1,0,1,0.9742504425076207,1,critical,1,Immediate retention review,Month-to-month commitment; Recent service disruption,Route to retention specialist with offer guardrails and executive outreach review.
